person_slug,person_name,rank,title,year,review_url,nyt_id,imdb_id
joachim-trier,Joachim Trier,2,Ida,2014,https://www.nytimes.com/2014/05/02/movies/ida-about-an-excavation-of-truth-in-postwar-poland.html,bq8csxk331,tt2718492
joachim-trier,Joachim Trier,3,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
joachim-trier,Joachim Trier,4,One Fine Morning,2022,https://www.nytimes.com/2022/12/08/movies/one-fine-morning-review.html,40ee9712fd,tt13482828
joachim-trier,Joachim Trier,5,Petite Maman,2022,https://www.nytimes.com/2022/04/21/movies/petite-maman-review.html,juuow7v3an,tt13204490
joachim-trier,Joachim Trier,6,Phantom Thread,2017,https://www.nytimes.com/2017/12/24/movies/phantom-thread-review-daniel-day-lewis.html,8sbk4yhene,tt5776858
joachim-trier,Joachim Trier,7,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
joachim-trier,Joachim Trier,8,The Piano Teacher,2001,https://www.nytimes.com/2002/03/29/movies/film-review-kinky-and-cruel-goings-on-in-the-conservatory.html,f4gai7utdy,tt0254686
joachim-trier,Joachim Trier,9,The Royal Tenenbaums,2002,https://www.nytimes.com/2001/12/14/movies/film-review-please-do-not-feed-or-annoy-the-woebegone-prodigies.html,mekvvwdru8,tt0265666
joachim-trier,Joachim Trier,10,The Tree of Life,2011,https://www.nytimes.com/2011/05/27/movies/the-tree-of-life-from-terrence-malick-review.html,vtvhxo2lk5,tt0478304
jodie-turner-smith,Jodie Turner-Smith,1,Black Panther,2018,https://www.nytimes.com/2018/02/06/movies/black-panther-review-movie.html,htxkw0dioh,tt1825683
jodie-turner-smith,Jodie Turner-Smith,2,Get Out,2017,https://www.nytimes.com/2017/02/23/movies/get-out-review-jordan-peele.html,g6672bzd9f,tt5052448
jodie-turner-smith,Jodie Turner-Smith,3,Incendies,2011,https://www.nytimes.com/2011/04/22/movies/incendies-based-on-wajdi-mouawad-play-review.html,4kflbz7z8j,tt1255953
jodie-turner-smith,Jodie Turner-Smith,4,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
jodie-turner-smith,Jodie Turner-Smith,5,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
jodie-turner-smith,Jodie Turner-Smith,6,Queen & Slim,2019,https://www.nytimes.com/2019/11/26/movies/queen-and-slim-review.html,bvrnhs8e6f,tt8722346
jodie-turner-smith,Jodie Turner-Smith,7,Requiem for a Dream,2000,https://www.nytimes.com/2000/10/06/movies/film-review-addicted-to-drugs-and-drug-rituals.html,6wu9mzund7,tt0180093
jodie-turner-smith,Jodie Turner-Smith,8,Shame,2011,https://www.nytimes.com/2011/12/02/movies/shame-directed-by-steve-mcqueen-review.html,ed5502319e,tt1723811
jodie-turner-smith,Jodie Turner-Smith,9,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
jodie-turner-smith,Jodie Turner-Smith,10,The Handmaiden,2016,https://www.nytimes.com/2016/10/21/movies/the-handmaiden-review.html,f240dl9ukc,tt4016934
john-turturro,John Turturro,1,A Separation,2011,https://www.nytimes.com/2011/12/30/movies/a-separation-directed-by-asghar-farhadi-review.html,pisw6790f4,tt1832382
john-turturro,John Turturro,2,Another Round,2020,https://www.nytimes.com/2020/12/03/movies/another-round-review.html,cwlqfh7vb0,tt10288566
john-turturro,John Turturro,3,Boyhood,2014,https://www.nytimes.com/2014/07/11/movies/movie-review-linklaters-boyhood-is-a-model-of-cinematic-realism.html,prsrxcz8tg,tt1065073
john-turturro,John Turturro,4,Decision to Leave,2022,https://www.nytimes.com/2022/10/13/movies/decision-to-leave-review-park-chan-wook.html,a41edmgj81,tt12477480
john-turturro,John Turturro,5,Oldboy,2005,https://www.nytimes.com/2005/03/25/movies/the-violence-and-the-seafood-is-more-than-raw.html,k8cvttya6s,tt0364569
john-turturro,John Turturro,6,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
john-turturro,John Turturro,7,Perfect Days,2023,https://www.nytimes.com/2024/02/07/movies/perfect-days-review.html,204qaili9e,tt27503384
john-turturro,John Turturro,8,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
john-turturro,John Turturro,9,Talk to Her,2002,https://www.nytimes.com/2002/10/12/movies/film-festival-review-a-time-when-loyalty-overrides-love.html,042q36fk7v,tt0287467
john-turturro,John Turturro,10,Toni Erdmann,2016,https://www.nytimes.com/2016/12/22/movies/toni-erdmann-review.html,r2dbf4z2d6,tt4048272
lulu-wang,Lulu Wang,1,Aruitemo aruitemo,2008,https://www.nytimes.com/2009/08/28/movies/28still.html,b45885386f,tt1087578
lulu-wang,Lulu Wang,2,Before Sunset,2004,https://www.nytimes.com/2004/07/02/movies/film-review-reunited-still-talking-still-uneasy.html,xmng211oeu,tt0381681
lulu-wang,Lulu Wang,3,Birth,2004,https://www.nytimes.com/2004/10/29/movies/a-visitor-from-betwixt-shows-up-in-between.html,l7cvv2z931,tt0337876
lulu-wang,Lulu Wang,4,Border,2018,https://www.nytimes.com/2018/10/25/movies/border-review.html,xb6txekea2,tt5501104
lulu-wang,Lulu Wang,5,Force Majeure,2014,https://www.nytimes.com/2014/10/24/movies/force-majeure-a-dark-swedish-comedy.html,4os51o93lq,tt2121382
lulu-wang,Lulu Wang,6,Girlhood,2014,https://www.nytimes.com/2015/01/30/movies/in-girlhood-a-french-adolescent-comes-out-of-her-shell.html,thq91t8e57,tt3655522
lulu-wang,Lulu Wang,7,Mother,2010,https://www.nytimes.com/2010/03/12/movies/12mother.html,7249ueirr3,tt1216496
lulu-wang,Lulu Wang,8,The Hunt,2013,https://www.nytimes.com/2013/07/12/movies/the-hunt-with-mads-mikkelsen-charts-a-towns-hysteria.html,qhvnnf54df,tt2106476
lulu-wang,Lulu Wang,9,Toni Erdmann,2016,https://www.nytimes.com/2016/12/22/movies/toni-erdmann-review.html,r2dbf4z2d6,tt4048272
lulu-wang,Lulu Wang,10,Y tu mamá también,2002,https://www.nytimes.com/2002/03/15/movies/film-review-the-empty-ambitions-of-macho-teenagers.html,b9y75mnak5,tt0245574
john-waters,John Waters,1,Annette,2021,https://www.nytimes.com/2021/08/05/movies/annette-review.html,d0d1873ab5,tt6217926
john-waters,John Waters,2,Butt Boy,2020,https://www.nytimes.com/2020/04/15/movies/butt-boy-review.html,c820c2d714,tt7879442
john-waters,John Waters,3,Dancer in the Dark,2000,https://www.nytimes.com/2000/09/22/movies/film-festival-review-universe-without-happy-endings.html,qd5y99hr6u,tt0168629
john-waters,John Waters,4,Domain,2012,https://www.nytimes.com/2012/01/13/movies/domain-written-and-directed-by-patric-chiha-review.html,9f9f32d499,tt1500701
john-waters,John Waters,5,Irréversible,2002,https://www.nytimes.com/2003/03/07/movies/film-review-rape-violence-it-s-ok-to-look-away.html,lnwiizbs8j,tt0290673
john-waters,John Waters,6,Jeannette: The Childhood of Joan of Arc,2018,https://www.nytimes.com/2018/04/12/movies/jeannette-the-childhood-of-joan-of-arc-review.html,stvs2kvlc6,tt6340264
john-waters,John Waters,7,Krisha,2016,https://www.nytimes.com/2016/03/18/movies/review-krisha-a-family-drama-set-around-thanksgiving.html,amxdxg2g76,tt4266638
john-waters,John Waters,8,Palindromes,2005,https://www.nytimes.com/2005/04/13/movies/one-role-8-actresses-and-the-worst-of-all-possible-worlds.html,4ceabc1d92,tt0362004
john-waters,John Waters,9,Porn Theatre,2002,,2292l3xlyn,tt0287364
john-waters,John Waters,10,United 93,2006,https://www.nytimes.com/2006/04/28/movies/defiance-under-fire-paul-greengrasss-harrowing-united-93.html,9ya6raptls,tt0475276
samara-weaving,Samara Weaving,1,1917,2019,https://www.nytimes.com/2019/12/24/movies/1917-review.html,566iir3b2m,tt8579674
samara-weaving,Samara Weaving,2,Amélie,2001,https://www.nytimes.com/2001/11/02/movies/film-review-little-miss-sunshine-as-urban-sprite.html,nwhul8q9po,tt0211915
samara-weaving,Samara Weaving,3,Boiling Point,2021,https://www.nytimes.com/2021/11/23/movies/boiling-point-review.html,32196e149d,tt11127680
samara-weaving,Samara Weaving,4,Dogtooth,2009,https://www.nytimes.com/2010/06/25/movies/25dog.html,v1rlnsr58m,tt1379182
samara-weaving,Samara Weaving,5,In Bruges,2008,https://www.nytimes.com/2008/02/08/movies/08brug.html,cxbymvfam5,tt0780536
samara-weaving,Samara Weaving,6,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
samara-weaving,Samara Weaving,7,Pirates of the Caribbean: Dead Man's Chest,2006,https://www.nytimes.com/2006/07/07/movies/07pira.html,lmt6qbcocm,tt0383574
samara-weaving,Samara Weaving,8,Superbad,2007,https://www.nytimes.com/2007/08/17/movies/17supe.html,xyljoou0y9,tt0829482
samara-weaving,Samara Weaving,9,The Hurt Locker,2009,https://www.nytimes.com/2009/06/26/movies/26hurt.html,bcmgo7iywg,tt0887912
samara-weaving,Samara Weaving,10,The Social Network,2010,https://www.nytimes.com/2010/09/24/movies/24nyffsocial.html,l4ug56nz0f,tt1285016
matthew-weiner,Matthew Weiner,1,Anora,2024,https://www.nytimes.com/2024/10/17/movies/anora-review.html,z4062eczcm,tt28607951
matthew-weiner,Matthew Weiner,2,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
matthew-weiner,Matthew Weiner,3,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
matthew-weiner,Matthew Weiner,4,Portrait of a Lady on Fire,2019,https://www.nytimes.com/2019/12/05/movies/portrait-of-a-lady-on-fire-review.html,ctwip64rof,tt8613070
matthew-weiner,Matthew Weiner,5,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
matthew-weiner,Matthew Weiner,6,"Synecdoche, New York",2008,https://www.nytimes.com/2008/10/24/movies/24syne.html,hx0jhmpw1w,tt0383028
matthew-weiner,Matthew Weiner,7,The Act of Killing,2013,https://www.nytimes.com/2013/07/19/movies/act-of-killing-re-enacts-indonesian-massacres.html,ww6jrt06ai,tt2375605
matthew-weiner,Matthew Weiner,8,The Lives of Others,2006,https://www.nytimes.com/2007/02/09/movies/09live.html,b0v2rwoxpm,tt0405094
matthew-weiner,Matthew Weiner,9,The Zone of Interest,2023,https://www.nytimes.com/2023/12/14/movies/the-zone-of-interest-review.html,r0vhfqcw49,tt7160372
matthew-weiner,Matthew Weiner,10,Tár,2022,https://www.nytimes.com/2022/10/06/movies/tar-review.html,fs3en2bvqz,tt14444726
shea-whigham,Shea Whigham,1,Brokeback Mountain,2005,https://www.nytimes.com/2005/12/09/movies/riding-the-high-country-finding-and-losing-love.html,riii25wj1z,tt0388795
shea-whigham,Shea Whigham,2,Dark Night,2017,https://www.nytimes.com/2017/02/02/movies/dark-night-review.html,uq4ff50m2a,tt5281134
shea-whigham,Shea Whigham,3,Hell or High Water,2016,https://www.nytimes.com/2016/08/12/movies/hell-or-high-water-review.html,x0qa47zo4f,tt2582782
shea-whigham,Shea Whigham,4,In Bruges,2008,https://www.nytimes.com/2008/02/08/movies/08brug.html,cxbymvfam5,tt0780536
shea-whigham,Shea Whigham,5,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
shea-whigham,Shea Whigham,6,Superbad,2007,https://www.nytimes.com/2007/08/17/movies/17supe.html,xyljoou0y9,tt0829482
shea-whigham,Shea Whigham,7,The Brutalist,2024,https://www.nytimes.com/2024/12/19/movies/the-brutalist-review.html,7886dbd575,tt8999762
shea-whigham,Shea Whigham,8,The Place Beyond the Pines,2013,https://www.nytimes.com/2013/03/29/movies/the-place-beyond-the-pines-directed-by-derek-cianfrance.html,pmmbffh2q5,tt1817273
shea-whigham,Shea Whigham,9,There Will Be Blood,2007,https://www.nytimes.com/2007/12/26/movies/26bloo.html,k8ql8qrivp,tt0469494
shea-whigham,Shea Whigham,10,Zodiac,2007,https://www.nytimes.com/2007/03/02/movies/02zodi.html,jdyefczkju,tt0443706
lana-wilson,Lana Wilson,1,45 Years,2015,https://www.nytimes.com/2015/12/23/movies/review-in-45-years-a-dead-flame-threatens-a-marriage.html,2ahazjt659,tt3544082
lana-wilson,Lana Wilson,2,"Like Father, Like Son",2013,https://www.nytimes.com/2014/01/17/movies/like-father-like-son-about-boys-switched-at-birth.html,091qevww9z,tt2331143
lana-wilson,Lana Wilson,3,Margaret,2011,https://www.nytimes.com/2011/09/30/movies/margaret-directed-by-kenneth-lonergan-review.html,6a3129c116,tt0466893
lana-wilson,Lana Wilson,4,The Child,2006,https://www.nytimes.com/2006/03/24/movies/lenfant-the-child-shows-a-thief-who-eventually-finds-redemption.html,ldi7liyi0m,tt0456396
lana-wilson,Lana Wilson,5,The Death of Mr. Lazarescu,2006,https://www.nytimes.com/2006/04/26/movies/the-death-of-mr-lazarescu-tells-a-modern-hospital-tale.html,omequnumba,tt0456149
lana-wilson,Lana Wilson,6,The Man Without a Past,2003,https://www.nytimes.com/2002/10/02/movies/film-festival-reviews-losing-memories-but-gaining-a-life.html,ou5ebvzuna,tt0311519
lana-wilson,Lana Wilson,7,Toni Erdmann,2016,https://www.nytimes.com/2016/12/22/movies/toni-erdmann-review.html,r2dbf4z2d6,tt4048272
lana-wilson,Lana Wilson,8,Uncle Boonmee Who Can Recall His Past Lives,2011,https://www.nytimes.com/2011/03/02/movies/02uncle.html,zrpay5yr7l,tt1588895
lana-wilson,Lana Wilson,9,Yi Yi,2000,https://www.nytimes.com/2000/10/04/movies/film-festival-review-of-taiwan-s-bourgeoisie-and-its-affecting-charms.html,i448d8hlcc,tt0244316
lana-wilson,Lana Wilson,10,"You, the Living",2009,https://www.nytimes.com/2009/07/29/movies/29living.html,3ptb306s2h,tt0445336
alex-winter,Alex Winter,1,Bad Luck Banging or Loony Porn,2021,https://www.nytimes.com/2021/11/18/movies/bad-luck-banging-or-loony-porn-review.html,b5988bb63b,tt14033502
alex-winter,Alex Winter,2,L'intrus,2005,https://www.nytimes.com/2005/12/23/movies/an-inscrutable-traveler-embarks-on-a-staggered-path-of-recollections.html,d9de292d73,tt0422491
alex-winter,Alex Winter,3,La ciénaga,2001,https://www.nytimes.com/2001/10/01/movies/film-festival-reviews-summertime-and-the-living-is-approaching-unbearable.html,f01571ae70,tt0240419
alex-winter,Alex Winter,4,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
alex-winter,Alex Winter,5,No Bears,2022,https://www.nytimes.com/2022/12/22/movies/no-bears-review-jafar-panahi.html,aab7d84142,tt20205236
alex-winter,Alex Winter,6,Oldboy,2005,https://www.nytimes.com/2005/03/25/movies/the-violence-and-the-seafood-is-more-than-raw.html,k8cvttya6s,tt0364569
alex-winter,Alex Winter,7,Saint Omer,2023,https://www.nytimes.com/2023/01/12/movies/saint-omer-review.html,3629ba505d,tt15376894
alex-winter,Alex Winter,8,Shoplifters,2018,https://www.nytimes.com/2018/11/22/movies/shoplifters-review.html,ex0viis2sb,tt8075192
alex-winter,Alex Winter,9,The Gleaners & I,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-a-reaper-of-the-castoff-be-it-material-or-human.html,685671d1d9,tt0247380
alex-winter,Alex Winter,10,The Tree of Life,2011,https://www.nytimes.com/2011/05/27/movies/the-tree-of-life-from-terrence-malick-review.html,vtvhxo2lk5,tt0478304
edgar-wright,Edgar Wright,1,Gravity,2013,https://www.nytimes.com/2013/10/04/movies/gravity-stars-sandra-bullock-and-george-clooney.html,820aon2r53,tt1454468
edgar-wright,Edgar Wright,2,Hero,2004,https://www.nytimes.com/2004/08/27/movies/film-review-crouching-tiger-hidden-truths-court-king-who-would-be-emperor.html,ve1jlwekox,tt0299977
edgar-wright,Edgar Wright,3,Mad Max: Fury Road,2015,https://www.nytimes.com/2015/05/15/movies/review-mad-max-fury-road-still-angry-after-all-these-years.html,4yhgz8ca8w,tt1392190
edgar-wright,Edgar Wright,4,Memories of Murder,2005,https://www.nytimes.com/2005/07/15/movies/unprepared-and-illequipped-for-a-serial-killer-at-large.html,fb936e9424,tt0353969
edgar-wright,Edgar Wright,5,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
edgar-wright,Edgar Wright,6,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
edgar-wright,Edgar Wright,7,Oldboy,2005,https://www.nytimes.com/2005/03/25/movies/the-violence-and-the-seafood-is-more-than-raw.html,k8cvttya6s,tt0364569
edgar-wright,Edgar Wright,8,Once Upon a Time... in Hollywood,2019,https://www.nytimes.com/2019/07/24/movies/once-upon-a-time-in-hollywood-review.html,ys89tfte8i,tt7131622
edgar-wright,Edgar Wright,9,Songs from the Second Floor,2001,https://www.nytimes.com/2002/07/03/movies/film-review-where-drama-and-farce-meet-like-old-friends.html,349cad7217,tt0120263
edgar-wright,Edgar Wright,10,The Worst Person in the World,2021,https://www.nytimes.com/2022/02/03/movies/the-worst-person-in-the-world-review.html,8o2ghg6y0u,tt10370710
joe-wright,Joe Wright,1,Drive My Car,2021,https://www.nytimes.com/2021/11/24/movies/drive-my-car-review.html,p6yv0kmnj1,tt14039582
joe-wright,Joe Wright,2,Her,2013,https://www.nytimes.com/2013/12/18/movies/her-directed-by-spike-jonze.html,m33vh7ps8w,tt1798709
joe-wright,Joe Wright,3,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
joe-wright,Joe Wright,4,Once Upon a Time... in Hollywood,2019,https://www.nytimes.com/2019/07/24/movies/once-upon-a-time-in-hollywood-review.html,ys89tfte8i,tt7131622
joe-wright,Joe Wright,5,Roma,2018,https://www.nytimes.com/2018/11/20/movies/roma-review.html,sytbcvl6i1,tt6155172
joe-wright,Joe Wright,6,Superbad,2007,https://www.nytimes.com/2007/08/17/movies/17supe.html,xyljoou0y9,tt0829482
joe-wright,Joe Wright,7,The Handmaiden,2016,https://www.nytimes.com/2016/10/21/movies/the-handmaiden-review.html,f240dl9ukc,tt4016934
joe-wright,Joe Wright,8,The Man Who Wasn't There,2001,https://www.nytimes.com/2001/10/31/movies/film-review-first-passive-and-invisible-then-ruinous-and-glowing.html,w4r6jbw7bn,tt0243133
joe-wright,Joe Wright,9,The Social Network,2010,https://www.nytimes.com/2010/09/24/movies/24nyffsocial.html,l4ug56nz0f,tt1285016
joe-wright,Joe Wright,10,The Wolf of Wall Street,2013,https://www.nytimes.com/2013/12/25/movies/dicaprio-stars-in-scorseses-the-wolf-of-wall-street.html,e8w0yo8r03,tt0993846
rachel-zegler,Rachel Zegler,1,Birdman or (The Unexpected Virtue of Ignorance),2014,https://www.nytimes.com/2014/10/17/movies/birdman-stars-michael-keaton-and-emma-stone.html,mjy22pm7cc,tt2562232
rachel-zegler,Rachel Zegler,2,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
rachel-zegler,Rachel Zegler,3,Finding Nemo,2003,https://www.nytimes.com/2003/05/30/movies/film-review-vast-sea-tiny-fish-big-crisis.html,rbf7cu41nv,tt0266543
rachel-zegler,Rachel Zegler,4,Inside Llewyn Davis,2013,https://www.nytimes.com/2013/12/06/movies/inside-llewyn-davis-directed-by-joel-and-ethan-coen.html,ntl6oc3afn,tt2042568
rachel-zegler,Rachel Zegler,5,Invisible Life,2019,https://www.nytimes.com/2019/12/19/movies/invisible-life-review.html,5cfd9fa43f,tt6390668
rachel-zegler,Rachel Zegler,6,Lincoln,2012,https://www.nytimes.com/2012/11/09/movies/lincoln-by-steven-spielberg-stars-daniel-day-lewis.html,vxn001gadh,tt0443272
rachel-zegler,Rachel Zegler,7,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
rachel-zegler,Rachel Zegler,8,No Other Land,2024,https://www.nytimes.com/2025/01/31/movies/no-other-land-documentary-gaza-west-bank.html,d074e26426,tt30953759
rachel-zegler,Rachel Zegler,9,Scott Pilgrim vs. the World,2010,https://www.nytimes.com/2010/08/13/movies/13scott.html,x332nf662u,tt0446029
rachel-zegler,Rachel Zegler,10,West Side Story,2021,https://www.nytimes.com/2021/12/08/movies/west-side-story-review.html,glv8ll9309,tt3581652
